Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,18686,2022-08-09,0.0509635858,0.0045259958,0.0054720581,21,100
Market-Adjusted Model,18687,2022-08-09,0.037258606,-0.008264242,-0.008232922,21,100
Market-Adjusted Model,18689,2022-08-09,0.0351558652,-0.011017582,-0.010335662,21,100
Market-Adjusted Model,18699,2022-08-09,0.0361238004,-0.009465249,-0.009367727,21,100
Market-Adjusted Model,18700,2022-08-09,0.0429418154,-0.003196385,-0.002549712,21,100
Market-Adjusted Model,18701,2022-08-09,0.0028668021,-0.043187974,-0.042624726,21,100
Market-Adjusted Model,18703,2022-08-09,0.0090321254,-0.036813892,-0.036459402,21,100
Market-Adjusted Model,18704,2022-08-09,0.0012159187,-0.044888971,-0.044275609,21,100
Market-Adjusted Model,18705,2022-08-09,0.0080828308,-0.037866845,-0.037408697,21,100
Market-Adjusted Model,18707,2022-08-09,-0.056359875,-0.103241694,-0.101851403,21,100
Market-Adjusted Model,18709,2022-08-09,0.1180757914,0.0753810619,0.0725842637,21,100
Market-Adjusted Model,18712,2022-08-09,0.0307957249,-0.012925578,-0.014695803,21,100
Market-Adjusted Model,18713,2022-08-09,-0.002808669,-0.048813186,-0.048300197,21,100
Market-Adjusted Model,18714,2022-08-09,-0.001450241,-0.047552883,-0.046941769,21,100
Market-Adjusted Model,18715,2022-08-09,-0.001735232,-0.045323602,-0.04722676,21,100
Market-Adjusted Model,18716,2022-08-09,0.0501618702,0.0083272921,0.0046703425,21,100
Market-Adjusted Model,18717,2022-08-09,0.0601931922,0.0131695909,0.0147016645,21,100
Market-Adjusted Model,18718,2022-08-09,0.0501632503,0.0039222585,0.0046717227,21,100
Market-Adjusted Model,18719,2022-08-09,0.3973799667,0.3178065164,0.3518884391,21,100
Market-Adjusted Model,18720,2022-08-09,-0.004814606,-0.050788881,-0.050306134,21,100
Market-Adjusted Model,18721,2022-08-09,0.0312034165,-0.014955293,-0.014288111,21,100
Market-Adjusted Model,18722,2022-08-09,0.0173310809,-0.024642264,-0.028160447,21,100
Market-Adjusted Model,18723,2022-08-09,-0.151536321,-0.197102688,-0.197027849,21,100
Market-Adjusted Model,18724,2022-08-09,-0.012558859,-0.056412017,-0.058050387,21,100
Market-Adjusted Model,18725,2022-08-09,-0.157569143,-0.18184605,-0.20306067,21,100
Market-Adjusted Model,18726,2022-08-09,0.0533348218,0.016258782,0.0078432941,21,100
Market-Adjusted Model,18727,2022-08-09,-0.011736566,-0.040590649,-0.057228094,21,100
Market-Adjusted Model,18728,2022-08-09,0.3793084992,0.3634976366,0.3338169715,21,100
Market-Adjusted Model,18729,2022-08-09,0.0399486299,-0.005689963,-0.005542898,21,100
Market-Adjusted Model,18735,2022-08-09,-0.101126162,-0.146727873,-0.146617689,21,100
Market-Adjusted Model,18736,2022-08-09,-0.02298537,-0.063924102,-0.068476897,21,100
Market-Adjusted Model,18739,2022-08-09,0.0132943754,-0.027940961,-0.032197152,21,100
Market-Adjusted Model,18741,2022-08-09,0.0431010615,-0.002448781,-0.002390466,21,100
Market-Adjusted Model,18742,2022-08-09,-0.013234341,-0.055904291,-0.058725868,21,100
Market-Adjusted Model,18743,2022-08-09,-0.204301072,-0.258910997,-0.249792599,21,100
Market-Adjusted Model,18744,2022-08-09,0.0161586674,-0.029853701,-0.02933286,21,100
Market-Adjusted Model,18747,2022-08-09,0.0261394328,-0.019930721,-0.019352095,21,100
Market-Adjusted Model,18748,2022-08-09,0.032673248,-0.013168962,-0.01281828,21,100
Market-Adjusted Model,18749,2022-08-09,0.0272034831,-0.016164886,-0.018288045,21,100
Market-Adjusted Model,18750,2022-08-09,0.0609104176,0.0131597558,0.0143513997,20,100
Market-Adjusted Model,18751,2022-08-09,-0.031904866,-0.072037339,-0.077396393,21,100
Market-Adjusted Model,18752,2022-08-09,0.0434568823,-0.002539797,-0.002034645,21,100
Market-Adjusted Model,18755,2022-08-09,0.0451683884,-0.001266139,-0.000323139,21,100
Market-Adjusted Model,18760,2022-08-09,-0.039183349,-0.083156163,-0.084674877,21,100
Market-Adjusted Model,18763,2022-08-09,-0.068527914,-0.111102714,-0.114019442,21,100
Market-Adjusted Model,18764,2022-08-09,0.0472203433,0.0014591015,0.0017288157,21,100
Market-Adjusted Model,18765,2022-08-09,0.0443302146,-0.002338792,-0.001161313,21,100
Market-Adjusted Model,18767,2022-08-09,0.1101583154,0.0657528654,0.0646667878,21,100
Market-Adjusted Model,18768,2022-08-09,-0.026908279,-0.041925688,-0.072399807,21,100
Market-Adjusted Model,18769,2022-08-09,0.2299771536,0.1882618517,0.1844856259,21,100
Market-Adjusted Model,18770,2022-08-09,-0.007252943,0.0341110191,-0.05274447,21,100
Market-Adjusted Model,18771,2022-08-09,0.0201646792,-0.025521227,-0.025326849,21,100
Market-Adjusted Model,18772,2022-08-09,0.1147085645,0.0836281229,0.0692170368,21,100
Market-Adjusted Model,18773,2022-08-09,-0.182442491,-0.086918186,-0.227934019,21,100
Market-Adjusted Model,18774,2022-08-09,0.0909091216,0.0822205721,0.045417594,21,100
Market-Adjusted Model,18775,2022-08-09,0.1833827907,0.1306889422,0.137891263,21,100
Market-Adjusted Model,18776,2022-08-09,0.4258823457,0.3500599243,0.380390818,21,100
Market-Adjusted Model,18777,2022-08-09,1.1068637407,0.8937930715,1.061372213,21,100
Market-Adjusted Model,18779,2022-08-09,0.2247907205,0.1986091412,0.1792991928,21,100
Market-Adjusted Model,18780,2022-08-09,0.0379747661,0.0360938381,-0.007516762,21,100
Market-Adjusted Model,18781,2022-08-09,0.3554502493,0.277521282,0.3099587216,21,100
Market-Adjusted Model,18783,2022-08-09,0.0379403394,0.0561495443,-0.007551188,21,100
Market-Adjusted Model,18784,2022-08-09,-0.012765955,0.0423404342,-0.058257483,21,100
Market-Adjusted Model,18785,2022-08-09,0.2081837492,0.1930637579,0.1626922215,21,100
Market-Adjusted Model,18786,2022-08-09,0.1350915074,0.0829767946,0.0895999797,21,100
Market-Adjusted Model,18789,2022-08-09,-0.244335561,-0.215338517,-0.289827088,21,100
Market-Adjusted Model,18792,2022-08-09,-0.034153001,-0.076232825,-0.079644529,21,100
Market-Adjusted Model,18793,2022-08-09,-0.044103252,-0.088247228,-0.089594779,21,100
Market-Adjusted Model,18795,2022-08-09,0.033658702,-0.012422172,-0.011832826,21,100
Market-Adjusted Model,18798,2022-08-09,0.0898510755,0.0422585545,0.0443595478,21,100
Market-Adjusted Model,18799,2022-08-09,0.0065047538,-0.039119274,-0.038986774,21,100
Market-Adjusted Model,18800,2022-08-09,-0.008492386,-0.05417567,-0.053983914,21,100
Market-Adjusted Model,18801,2022-08-09,0.0281753025,-0.017600711,-0.017316225,21,100
Market-Adjusted Model,18802,2022-08-09,0.0564394011,0.0708342032,0.0109478734,21,100
Market-Adjusted Model,18803,2022-08-09,0.0059426377,-0.040185189,-0.03954889,21,100
Market-Adjusted Model,18804,2022-08-09,0.0061486464,-0.039723042,-0.039342881,21,100
Market-Adjusted Model,18805,2022-08-09,-0.000926772,-0.046610303,-0.046418299,21,100
Market-Adjusted Model,18806,2022-08-09,0.0015151899,-0.021010789,-0.043976338,21,100
Market-Adjusted Model,18807,2022-08-09,0.0732099643,0.0263580383,0.0277184366,21,100
Market-Adjusted Model,18808,2022-08-09,-0.067823992,-0.101149721,-0.11331552,21,100
Market-Adjusted Model,18811,2022-08-09,0.0036750973,-0.04192346,-0.04181643,21,100
Market-Adjusted Model,18812,2022-08-09,-0.036842063,-0.068040334,-0.082333591,21,100
Market-Adjusted Model,18813,2022-08-09,0.043075509,-0.000163283,-0.002416019,21,100
Market-Adjusted Model,18814,2022-08-09,0.0142481891,-0.026848676,-0.031243339,21,100
Market-Adjusted Model,18815,2022-08-09,0.2921465996,0.267446878,0.246655072,21,100
Market-Adjusted Model,18816,2022-08-09,-0.007748259,-0.05371426,-0.053239787,21,100
Market-Adjusted Model,18819,2022-08-09,0.0016027991,-0.044499781,-0.043888729,21,100
Market-Adjusted Model,18820,2022-08-09,0.0131977404,-0.032542405,-0.032293787,21,100
Market-Adjusted Model,18821,2022-08-09,0.0037198159,-0.041425259,-0.041771712,21,100
Market-Adjusted Model,18822,2022-08-09,0.0447118893,-0.001136362,-0.000779638,21,100
Market-Adjusted Model,18823,2022-08-09,0.0432039461,-0.002825355,-0.002287582,21,100
Market-Adjusted Model,18824,2022-08-09,0.4627091953,0.358017357,0.4172176676,21,100
Market-Adjusted Model,18827,2022-08-09,0.2971245373,0.2445924355,0.2516330096,21,100
Market-Adjusted Model,18828,2022-08-09,-0.059695378,-0.104297841,-0.105186906,21,100
Market-Adjusted Model,18829,2022-08-09,0.3174273254,0.2398472765,0.2719357977,21,100
Market-Adjusted Model,18830,2022-08-09,0.0035211236,-0.042583275,-0.041970404,21,100
Market-Adjusted Model,18831,2022-08-09,-0.362763933,-0.465559985,-0.408255461,21,100
Market-Adjusted Model,18832,2022-08-09,0.1997677074,0.1553655698,0.1542761797,21,100
Market-Adjusted Model,18835,2022-08-09,0.274085066,0.2304383312,0.2285935384,21,100
Market-Adjusted Model,18836,2022-08-09,0.025210062,-0.009244453,-0.020281466,21,100
Market-Adjusted Model,18837,2022-08-09,-0.000946988,-0.040452652,-0.046438516,21,100
Market-Adjusted Model,18838,2022-08-09,0.3651591298,0.320443417,0.3196676021,21,100
Market-Adjusted Model,18839,2022-08-09,-0.009566691,-0.052336586,-0.055058218,21,100
Market-Adjusted Model,18840,2022-08-09,-0.287262858,-0.364603795,-0.332754385,21,100
Market-Adjusted Model,18843,2022-08-09,0.0491314151,0.0033062599,0.0036398874,21,100
Market-Adjusted Model,18844,2022-08-09,0.1170568747,0.0669402234,0.071565347,21,100
Market-Adjusted Model,18845,2022-08-09,0.1157232843,0.0838555671,0.0702317566,21,100
Market-Adjusted Model,18846,2022-08-09,0.0290270125,0.0112111169,-0.016464515,21,100
Market-Adjusted Model,18847,2022-08-09,-0.018218653,-0.062802264,-0.063710181,21,100
Market-Adjusted Model,18851,2022-08-09,0.0413589683,-0.003385178,-0.004132559,21,100
Market-Adjusted Model,18852,2022-08-09,0.2615956135,0.2015647719,0.2161040858,21,100
Market-Adjusted Model,18853,2022-08-09,0.002901328,-0.04321401,-0.0425902,21,100
Market-Adjusted Model,18855,2022-08-09,0.0893855417,0.1418607189,0.043894014,21,100
Market-Adjusted Model,18856,2022-08-09,0.2086970562,0.1665436246,0.1632055285,21,100
Market-Adjusted Model,18886,2022-08-09,0.0471417449,0.0060104745,0.0016502172,21,100
Market-Adjusted Model,18887,2022-08-09,0.0253806914,1.4170640098,-0.020110836,21,100
Market-Adjusted Model,18888,2022-08-09,0.0841644221,0.0354398924,0.0386728944,21,100
Market-Adjusted Model,18889,2022-08-09,0.0007423368,-0.04521422,-0.044749191,21,100
Market-Adjusted Model,18890,2022-08-09,-0.000856444,-0.046696704,-0.046347972,21,100
Market-Adjusted Model,18891,2022-08-09,0.0154190901,-0.030192256,-0.030072438,21,100
Market-Adjusted Model,18894,2022-08-09,0.3290322691,0.2565029669,0.2835407414,21,100
Market-Adjusted Model,18895,2022-08-09,0.015384619,-0.029565831,-0.030106909,21,100
Market-Adjusted Model,18896,2022-08-09,0.143774544,0.1122235104,0.0982830163,21,100
Market-Adjusted Model,18897,2022-08-09,-0.240506324,-0.309659371,-0.285997851,21,100
Market-Adjusted Model,18898,2022-08-09,0.1507892473,0.1058605215,0.1052977196,21,100
Market-Adjusted Model,18899,2022-08-09,-0.046357573,-0.068943404,-0.091849101,21,100
Market-Adjusted Model,18901,2022-08-09,-0.068134752,-0.092646378,-0.11362628,21,100
Market-Adjusted Model,18902,2022-08-09,-0.068594256,-0.064532857,-0.114085784,21,100
Market-Adjusted Model,18903,2022-08-09,0.0357142844,-0.008839709,-0.009777243,21,100
Market-Adjusted Model,18904,2022-08-09,-0.224646993,-0.282391156,-0.270138521,21,100
Market-Adjusted Model,18907,2022-08-09,0.2358490732,0.2597067171,0.1903575455,21,100
Market-Adjusted Model,18908,2022-08-09,0.000282384,-0.028645287,-0.045209144,21,100
Market-Adjusted Model,18909,2022-08-09,0.3107049914,0.2778833538,0.2652134638,21,100
Market-Adjusted Model,18910,2022-08-09,-0.060838379,-0.104878169,-0.106329907,21,100
Market-Adjusted Model,18911,2022-08-09,0.1381368063,0.0993285795,0.0926452786,21,100
Market-Adjusted Model,18912,2022-08-09,0.5064445958,0.499202078,0.4609530681,21,100
Market-Adjusted Model,18913,2022-08-09,0.2181682988,0.1621790276,0.1726767711,21,100
Market-Adjusted Model,18915,2022-08-09,-0.247837536,-0.296311438,-0.293329064,21,100
Market-Adjusted Model,18916,2022-08-09,0.012090538,-0.033398349,-0.03340099,21,100
Market-Adjusted Model,18917,2022-08-09,0.0032717859,-0.041541516,-0.042219742,21,100
Market-Adjusted Model,18918,2022-08-09,0.0081210533,-0.036385962,-0.037370474,21,100
Market-Adjusted Model,18919,2022-08-09,0.0658978999,0.0194493068,0.0204063722,21,100
Market-Adjusted Model,18920,2022-08-09,0.0490770349,0.003155462,0.0035855072,21,100
Market-Adjusted Model,18923,2022-08-09,0.0455363496,-0.000231744,0.0000448219,21,100
Market-Adjusted Model,18924,2022-08-09,0.0360667877,-0.009766906,-0.00942474,21,100
Market-Adjusted Model,18925,2022-08-09,0.0360603015,-0.008598156,-0.009431226,21,100
Market-Adjusted Model,18926,2022-08-09,-0.046913653,-0.07880877,-0.092405181,21,100
Market-Adjusted Model,18927,2022-08-09,-0.009430592,-0.055395841,-0.05492212,21,100
Market-Adjusted Model,18928,2022-08-09,0.0011292596,-0.044906589,-0.044362268,21,100
Market-Adjusted Model,18929,2022-08-09,0.0171654256,-0.029048108,-0.028326102,21,100
Market-Adjusted Model,18930,2022-08-09,0.0366811224,-0.009726097,-0.008810405,21,100
Market-Adjusted Model,18931,2022-08-09,-0.005224612,-0.051000291,-0.05071614,21,100
Market-Adjusted Model,18932,2022-08-09,0.0059998552,-0.039644212,-0.039491672,21,100
Market-Adjusted Model,18933,2022-08-09,-0.003893708,-0.049685043,-0.049385236,21,100
Market-Adjusted Model,18934,2022-08-09,0.0383711308,-0.00710429,-0.007120397,21,100
Market-Adjusted Model,18935,2022-08-09,-0.005498064,-0.051044124,-0.050989591,21,100
Market-Adjusted Model,18936,2022-08-09,-0.048780538,-0.075499672,-0.094272066,21,100
Market-Adjusted Model,18937,2022-08-09,0.0660660756,0.0520848854,0.0205745479,21,100
Market-Adjusted Model,18938,2022-08-09,0.0204429081,-0.012950454,-0.02504862,21,100
Market-Adjusted Model,18940,2022-08-09,0.1727748158,0.1554191944,0.1272832881,21,100
Market-Adjusted Model,18941,2022-08-09,0.0676392012,0.0255105978,0.0221476736,21,100
Market-Adjusted Model,18943,2022-08-09,-0.001974878,-0.048089197,-0.047466405,21,100
Market-Adjusted Model,18944,2022-08-09,-0.004989543,-0.051108795,-0.050481071,21,100
Market-Adjusted Model,18945,2022-08-09,-0.00566395,-0.051757709,-0.051155477,21,100
Market-Adjusted Model,18946,2022-08-09,-0.007257446,-0.053370435,-0.052748974,21,100
Market-Adjusted Model,18947,2022-08-09,-0.010502829,-0.056622888,-0.055994357,21,100
Market-Adjusted Model,18950,2022-08-09,-0.007915531,-0.053991705,-0.053407058,21,100
Market-Adjusted Model,18951,2022-08-09,-0.007004936,-0.053055348,-0.052496464,21,100
Market-Adjusted Model,18952,2022-08-09,-0.006921887,-0.052958057,-0.052413415,21,100
Market-Adjusted Model,18953,2022-08-09,-0.061320696,-0.096548293,-0.106812224,21,100
Market-Adjusted Model,18955,2022-08-09,0.1264302652,0.1126132068,0.0809387375,21,100
Market-Adjusted Model,18956,2022-08-09,0.0384475701,-0.00710288,-0.007043958,21,100
Market-Adjusted Model,18958,2022-08-09,-0.330472098,-0.382019402,-0.375963626,21,100
Market-Adjusted Model,18959,2022-08-09,-0.015249168,-0.04793547,-0.060740696,21,100
Market-Adjusted Model,18960,2022-08-09,0.4231678268,0.3533202387,0.3776762991,21,100
Market-Adjusted Model,18961,2022-08-09,-0.034594554,-0.030550878,-0.080086082,21,100
Market-Adjusted Model,18963,2022-08-09,-0.493087559,-0.667429437,-0.538579087,21,100
Market-Adjusted Model,18964,2022-08-09,0.1045992415,0.0564685079,0.0591077138,21,100
Market-Adjusted Model,18966,2022-08-09,0.0404386666,0.0023383181,-0.005052861,21,100
Market-Adjusted Model,18968,2022-08-09,0.3699586878,0.3470995901,0.3244671602,21,100
Market-Adjusted Model,18969,2022-08-09,0.0513602854,0.0066739295,0.0058687577,21,100
Market-Adjusted Model,18970,2022-08-09,0.0121899838,-0.03384912,-0.033301544,21,100
Market-Adjusted Model,18971,2022-08-09,0.0275956949,-0.018357757,-0.017895833,21,100
Market-Adjusted Model,18973,2022-08-09,0.0128070653,-0.030703687,-0.032684462,21,100
Market-Adjusted Model,18974,2022-08-09,-0.000497523,-0.046598176,-0.045989051,21,100
Market-Adjusted Model,18975,2022-08-09,0.0464452942,0.0018893303,0.0009537665,21,100
Market-Adjusted Model,18976,2022-08-09,0.0319230244,-0.014396847,-0.013568503,21,100
Market-Adjusted Model,18977,2022-08-09,0.0277217198,-0.018258736,-0.017769808,21,100
Market-Adjusted Model,18978,2022-08-09,0.0439696786,-0.001406495,-0.001521849,21,100
Market-Adjusted Model,18979,2022-08-09,-0.009355891,-0.055403476,-0.054847419,21,100
Market-Adjusted Model,18982,2022-08-09,-0.012818607,-0.058838631,-0.058310135,21,100
Market-Adjusted Model,18983,2022-08-09,-0.007581026,-0.053155387,-0.053072554,21,100
Market-Adjusted Model,18984,2022-08-09,0.0381467871,-0.006801418,-0.007344741,21,100
Market-Adjusted Model,18985,2022-08-09,0.0027689776,-0.041593224,-0.04272255,21,100
Market-Adjusted Model,18986,2022-08-09,0.0098010996,-0.036197329,-0.035690428,21,100
Market-Adjusted Model,18987,2022-08-09,0.0106930287,-0.035124709,-0.034798499,21,100
Market-Adjusted Model,18988,2022-08-09,-0.01399259,-0.059592428,-0.059484117,21,100
Market-Adjusted Model,18991,2022-08-09,-0.039842494,-0.085464748,-0.085334021,21,100
Market-Adjusted Model,18992,2022-08-09,-0.007484538,-0.053245285,-0.052976066,21,100
Market-Adjusted Model,18993,2022-08-09,-0.001746562,-0.047779568,-0.04723809,21,100
Market-Adjusted Model,18994,2022-08-09,0.0662526161,0.042765691,0.0207610885,21,100
Market-Adjusted Model,18996,2022-08-09,-0.12162161,-0.151193293,-0.167113138,21,100
Market-Adjusted Model,18997,2022-08-09,-0.245614019,-0.294617488,-0.291105547,21,100
Market-Adjusted Model,19001,2022-08-09,-0.093120623,-0.130644455,-0.138612151,21,100
Market-Adjusted Model,19002,2022-08-09,0.2041302321,0.1478828725,0.1586387044,21,100
Market-Adjusted Model,19003,2022-08-09,0.0562524293,0.0138844694,0.0107609016,21,100
Market-Adjusted Model,19004,2022-08-09,0.4393938402,0.3916902552,0.3939023125,21,100
Market-Adjusted Model,19005,2022-08-09,-0.324313727,-0.414199418,-0.369805255,21,100
Market-Adjusted Model,19008,2022-08-09,0.0252524977,0.0062505068,-0.02023903,21,100
Market-Adjusted Model,19010,2022-08-09,0.0246386327,-0.018060471,-0.020852895,21,100
Market-Adjusted Model,19011,2022-08-09,-0.000480955,-0.014228897,-0.045972483,21,100
Market-Adjusted Model,19012,2022-08-09,0.074830772,0.0284307273,0.0293392443,21,100
Market-Adjusted Model,19013,2022-08-09,-0.041552506,-0.085985742,-0.087044033,21,100
Market-Adjusted Model,19014,2022-08-09,-0.120521139,-0.153044449,-0.166012667,21,100
Market-Adjusted Model,19015,2022-08-09,0.0127040441,-0.030027052,-0.032787484,21,100
Market-Adjusted Model,19016,2022-08-09,0.3457943915,0.2894765125,0.3003028638,21,100
Market-Adjusted Model,19017,2022-08-09,-0.085365889,-0.023259484,-0.130857417,21,100
Market-Adjusted Model,19018,2022-08-09,-0.123287641,-0.145292732,-0.168779169,21,100
Market-Adjusted Model,19021,2022-08-09,0.2349086644,0.1973246019,0.1894171367,21,100
Market-Adjusted Model,19022,2022-08-09,0.1443662289,0.1161547998,0.0988747013,21,100
Market-Adjusted Model,19024,2022-08-09,0.3003314056,0.228268156,0.2548398779,21,100
Market-Adjusted Model,19025,2022-08-09,-0.24024023,-0.25300301,-0.285731758,21,100
Market-Adjusted Model,19026,2022-08-09,-0.035916835,-0.066342817,-0.081408363,21,100
Market-Adjusted Model,19032,2022-08-09,-0.148501376,-0.193372293,-0.193992903,21,100
Market-Adjusted Model,19033,2022-08-09,-0.024451919,-0.064333402,-0.069943446,21,100
Market-Adjusted Model,19034,2022-08-09,-0.14412566,-0.189702423,-0.189617187,21,100
Market-Adjusted Model,19037,2022-08-09,-0.005850994,-0.050899663,-0.051342521,21,100
Market-Adjusted Model,19038,2022-08-09,-0.169295475,-0.19332557,-0.214787003,21,100
